id,type_desc,seat,weight,traveltime,km,ts1,lat1,lon1,ts2,lat2,lon2
190925,BUS,13,3300,0:31:56,23.86542203,04-11-18 6:26,13.954552,99.756203,04-11-18 6:58,14.014795,99.559166
190975,BUS,32,0,0:58:10,69.70472264,04-11-18 14:00,12.469457,99.895607,04-11-18 14:58,13.05355,99.941513
191039,BUS,10,3300,2:16:07,93.41737043,04-11-18 17:22,13.969606,99.704567,04-11-18 19:38,14.274484,99.019135
191100,BUS,10,3300,4:39:18,286.7746814,04-11-18 18:09,15.661112,100.130219,04-11-18 22:48,13.529707,99.818283
191152,BUS,10,3300,5:36:05,277.3587715,04-11-18 18:09,15.65715,100.1315,04-11-18 23:45,13.652041,99.860481
191180,BUS,10,3300,2:40:31,199.228214,04-11-18 19:56,11.710622,99.716553,04-11-18 22:37,13.341877,99.839615
191221,BUS,13,3300,0:28:45,31.40067009,04-11-18 23:57,15.650033,100.081398,05-11-18 0:26,15.869536,99.912216
191252,BUS,10,3300,1:00:59,70.03024165,04-11-18 13:22,13.527777,99.974098,04-11-18 14:23,13.109571,99.932762
191303,BUS,13,3300,0:39:00,37.45296489,04-11-18 12:58,14.107106,99.161835,04-11-18 13:37,14.354651,98.95771
191318,BUS,10,3300,0:42:18,47.75195934,04-11-18 8:09,14.052425,99.502258,04-11-18 8:51,13.859908,99.166908
191440,BUS,11,3300,0:12:00,10.61087227,04-11-18 9:00,13.411087,100.000397,04-11-18 9:12,13.46983,99.965836
191497,BUS,10,3300,1:01:00,69.83497769,04-11-18 13:21,13.528943,99.977173,04-11-18 14:22,13.113483,99.929893
191506,BUS,10,3300,0:22:00,7.650772658,04-11-18 9:28,13.520242,99.959534,04-11-18 9:50,13.518665,99.910736
191536,BUS,12,3300,0:12:00,10.04279411,04-11-18 8:26,13.431465,100.049339,04-11-18 8:38,13.389791,99.983208
191855,BUS,40,15900,1:15:00,53.03797552,04-11-18 8:25,13.87185,100.022331,04-11-18 9:40,13.653793,99.725739
191885,BUS,10,3300,1:27:17,88.82185047,04-11-18 7:36,13.855495,100.530624,04-11-18 9:04,13.702537,99.871086
191887,BUS,38,0,0:16:00,5.887351516,04-11-18 10:31,14.020523,99.531013,04-11-18 10:47,13.991625,99.568695
191890,BUS,10,3300,2:16:00,154.8249179,04-11-18 10:20,14.724138,98.584473,04-11-18 12:36,14.051276,99.627396
191932,BUS,10,3300,2:29:05,114.4534342,04-11-18 17:05,14.053733,100.451599,04-11-18 19:34,14.002566,99.519745
192005,BUS,10,3300,1:17:23,84.36385816,04-11-18 7:18,13.720963,100.518303,04-11-18 8:36,13.515226,99.972527
192029,BUS,46,23500,1:01:01,60.55679146,04-11-18 13:46,13.000776,99.90966,04-11-18 14:47,13.473857,99.795937
192043,BUS,41,0,0:37:00,43.64105558,04-11-18 14:21,13.00211,99.910477,04-11-18 14:58,13.32709,99.828781
192217,BUS,38,0,0:17:00,17.38954463,04-11-18 13:44,14.359208,99.165253,04-11-18 14:01,14.226155,99.239944
192218,BUS,13,3300,0:42:00,13.9582125,04-11-18 19:04,14.845707,99.766319,04-11-18 19:46,14.807368,99.701736
